user_id,item_id,rating,purchased
2753,347,1.2,0
2753,169,5.0,1
2753,368,2.8,0
2753,103,4.9,1
2753,487,5.0,1
2753,337,4.8,1
2753,384,3.4,0
2753,294,4.9,1
2753,123,2.4,0
2753,225,2.3,0
2753,280,2.7,0
2753,3,3.7,1
2753,143,4.1,1
2754,195,3.3,0
2754,398,1.4,0
2754,178,3.7,1
2754,69,1.8,0
2754,40,5.0,1
2754,91,3.6,1
2754,321,3.9,1
2754,376,2.6,0
2754,70,3.9,1
2754,266,2.0,0
2754,448,4.4,1
2754,240,2.7,0
2754,373,2.6,0
2754,2,4.5,1
2754,234,2.1,0
2754,437,4.4,1
2754,359,5.0,1
2754,303,2.9,0
2754,86,1.2,0
2754,15,1.1,0
2755,47,3.7,1
2755,38,2.6,0
2755,107,4.3,1
2755,279,4.8,1
2755,190,3.2,0
2755,470,3.2,0
2755,420,4.1,1
2755,68,3.7,1
2755,328,3.1,0
2755,292,3.7,1
2755,39,3.9,1
2755,455,3.9,1
2755,485,3.9,1
2755,85,4.9,1
2755,147,2.2,0
2756,280,2.3,0
2756,257,4.7,1
2756,212,4.3,1
2756,237,2.2,0
2756,73,5.0,1
2756,474,3.0,0
2756,17,3.8,1
2756,66,4.1,1
2756,351,4.2,1
2756,224,3.3,0
2756,391,1.5,0
2756,53,2.4,0
2756,494,2.2,0
2757,277,5.0,1
2757,311,5.0,1
2757,500,1.6,0
2757,213,1.3,0
2757,338,4.5,1
2757,131,3.3,0
2757,450,5.0,1
2757,127,4.0,1
2757,340,2.7,0
2757,119,2.3,0
2757,280,4.5,1
2757,258,2.2,0
2757,361,2.0,0
2757,320,2.4,0
2758,23,5.0,1
2758,358,1.1,0
2758,72,3.6,1
2758,182,4.9,1
2758,106,4.9,1
2758,198,2.3,0
2758,280,4.7,1
2758,355,4.5,1
2758,275,2.2,0
2758,340,3.4,0
2758,260,2.0,0
2758,457,3.4,0
2758,10,2.7,0
2758,414,3.0,0
2758,140,3.0,0
2758,246,2.3,0
2758,223,3.6,1
2758,252,2.8,0
2759,103,1.6,0
2759,126,3.6,1
2759,461,3.9,1
2759,363,4.6,1
2759,271,4.0,1
2759,162,3.4,0
2759,94,5.0,1
2759,290,3.6,1
2759,80,2.4,0
2759,166,5.0,1
2759,160,5.0,1
2759,415,4.8,1
2759,230,3.5,1
2759,378,3.3,0
2760,237,4.9,1
2760,209,1.6,0
2760,497,1.7,0
2760,394,4.9,1
2760,191,5.0,1
2760,437,4.2,1
2760,193,3.3,0
2760,499,4.6,1
2760,26,5.0,1
2760,465,4.1,1
2760,341,5.0,1
2760,486,4.5,1
2760,214,4.8,1
2760,221,1.6,0
2760,360,2.8,0
2761,120,1.7,0
2761,138,4.3,1
2761,403,1.7,0
2761,457,1.4,0
2761,103,1.2,0
2761,229,1.6,0
2761,364,1.7,0
2761,42,3.0,0
2761,452,4.9,1
2761,449,2.1,0
2761,97,5.0,1
2761,151,3.3,0
2761,424,2.2,0
2761,358,1.3,0
2761,481,1.8,0
2762,220,3.2,0
2762,175,2.6,0
2762,298,3.1,0
2762,81,2.0,0
2762,366,2.6,0
2762,36,3.9,1
2762,283,2.9,0
2762,62,2.1,0
2762,84,2.9,0
2762,254,5.0,1
2762,450,4.0,1
2762,345,4.4,1
2762,29,2.4,0
2762,478,4.2,1
2762,408,1.5,0
2762,123,4.8,1
2762,388,4.2,1
2762,473,1.3,0
2762,449,2.5,0
2762,375,1.8,0
2763,432,2.4,0
2763,85,2.4,0
2763,73,3.6,1
2763,377,3.9,1
2763,182,1.1,0
2764,372,2.6,0
2764,453,2.7,0
2764,282,3.0,0
2764,406,5.0,1
2764,194,2.3,0
2764,382,2.5,0
2764,278,4.6,1
2764,380,3.2,0
2764,166,3.2,0
2764,389,3.6,1
2764,497,2.3,0
2764,49,1.2,0
2764,329,2.9,0
2764,377,3.7,1
2764,376,1.0,0
2764,108,2.5,0
2764,371,1.2,0
2764,423,4.5,1
2764,292,5.0,1
2765,454,4.9,1
2765,145,4.6,1
2765,415,3.0,0
2765,219,3.1,0
2765,281,3.1,0
2765,242,5.0,1
2765,419,3.3,0
2765,84,3.2,0
2765,151,2.0,0
2765,65,3.6,1
2765,440,4.2,1
2765,298,4.4,1
2765,98,4.2,1
2765,102,4.8,1
2765,437,3.7,1
2766,325,2.9,0
2766,321,4.6,1
2766,238,1.6,0
2766,450,2.8,0
2766,222,2.5,0
2766,61,1.4,0
2766,21,3.7,1
2766,432,5.0,1
2766,93,2.6,0
2767,116,2.0,0
2767,98,1.8,0
2767,443,4.3,1
2767,455,3.2,0
2767,311,3.0,0
2767,251,3.1,0
2767,344,3.7,1
2767,131,1.9,0
2767,65,5.0,1
2767,396,1.3,0
2767,222,1.8,0
2767,340,2.4,0
2767,492,5.0,1
2768,209,4.0,1
2768,197,4.0,1
2768,421,2.6,0
2768,304,3.1,0
2768,433,2.6,0
2768,472,3.5,1
2768,171,2.2,0
2768,35,3.7,1
2768,302,3.9,1
2768,274,4.5,1
2768,77,3.6,1
2768,484,5.0,1
2768,67,5.0,1
2768,281,4.9,1
2768,239,4.9,1
2768,390,4.0,1
2768,282,5.0,1
2768,189,4.7,1
2768,184,4.2,1
2768,23,4.8,1
2769,386,2.5,0
2769,47,1.1,0
2769,433,2.2,0
2769,201,2.8,0
2769,121,4.4,1
2769,458,4.0,1
2769,137,5.0,1
2769,126,3.5,1
2769,212,3.2,0
2769,108,1.4,0
2769,239,1.6,0
2769,1,3.2,0
2769,4,2.2,0
2769,485,2.4,0
2770,366,5.0,1
2770,380,3.6,1
2770,319,2.3,0
2770,469,3.9,1
2770,119,1.6,0
2770,457,2.6,0
2770,321,2.4,0
2770,392,4.2,1
2770,159,2.4,0
2770,305,1.8,0
2770,112,1.5,0
2770,251,3.2,0
2770,256,3.0,0
2770,356,3.9,1
2770,60,5.0,1
2771,224,4.1,1
2771,344,2.8,0
2771,493,3.8,1
2771,424,2.5,0
2771,454,5.0,1
2771,385,5.0,1
2771,185,4.7,1
2771,151,2.7,0
2771,388,4.5,1
2771,261,4.0,1
2771,73,2.9,0
2771,324,2.0,0
2772,215,3.3,0
2772,384,4.9,1
2772,210,3.2,0
2772,330,4.5,1
2772,429,5.0,1
2772,207,2.4,0
2772,260,2.0,0
2772,426,2.4,0
2772,440,2.6,0
2772,208,3.6,1
2772,430,4.7,1
2772,191,5.0,1
2772,300,2.9,0
2772,195,3.5,1
2772,121,3.7,1
2772,30,3.9,1
2772,379,4.1,1
2772,171,4.7,1
2772,186,2.6,0
2772,246,5.0,1
2773,240,3.1,0
2773,363,1.8,0
2773,42,2.5,0
2773,16,5.0,1
2773,72,3.3,0
2773,333,5.0,1
2773,196,3.2,0
2773,460,2.4,0
2773,59,1.3,0
2773,190,1.7,0
2773,85,2.8,0
2773,392,1.6,0
2773,186,5.0,1
2774,144,2.6,0
2774,84,5.0,1
2774,321,4.8,1
2774,357,1.4,0
2774,2,3.9,1
2774,460,4.3,1
2774,217,1.6,0
2774,398,4.3,1
2774,35,1.9,0
2774,136,2.1,0
2774,492,5.0,1
2774,205,4.6,1
2774,242,3.8,1
2774,296,2.0,0
2774,5,3.7,1
2775,89,2.5,0
2775,212,5.0,1
2775,170,3.4,0
2775,317,1.2,0
2775,131,3.0,0
2775,484,3.5,1
2775,5,3.4,0
2775,258,2.2,0
2775,22,5.0,1
2775,223,1.6,0
2775,264,1.4,0
2775,420,2.7,0
2775,476,1.8,0
2775,26,3.0,0
2776,338,4.7,1
2776,309,2.4,0
2776,210,3.2,0
2776,74,2.2,0
2776,213,4.6,1
2776,176,1.7,0
2776,377,3.8,1
2776,320,2.7,0
2776,62,4.9,1
2776,115,2.9,0
2776,92,3.3,0
2776,256,3.5,1
2776,156,3.9,1
2776,34,1.0,0
2776,375,4.4,1
2776,291,2.8,0
2776,178,5.0,1
2776,192,5.0,1
2777,57,5.0,1
2777,329,3.8,1
2777,475,4.6,1
2777,88,3.5,1
2777,433,1.8,0
2777,389,3.1,0
2777,38,5.0,1
2777,20,5.0,1
2777,76,1.0,0
2777,460,4.7,1
2777,398,3.3,0
2777,319,3.5,1
2777,308,4.0,1
2777,101,3.0,0
2778,353,4.8,1
2778,495,2.3,0
2778,169,2.7,0
2778,115,2.4,0
2778,114,4.2,1
2778,263,2.8,0
2778,499,4.0,1
2778,484,3.0,0
2778,276,3.0,0
2778,250,3.1,0
2778,207,2.1,0
2778,392,5.0,1
2778,221,3.9,1
2778,346,1.4,0
2778,405,4.8,1
2778,34,4.4,1
2779,110,4.0,1
2779,179,4.0,1
2779,169,2.8,0
2779,300,4.6,1
2779,261,2.3,0
2779,255,1.8,0
2779,194,5.0,1
2779,217,3.3,0
2779,310,1.3,0
2779,274,3.3,0
2779,250,4.9,1
2779,64,4.6,1
2779,86,4.1,1
2779,135,1.7,0
2779,437,2.9,0
2779,299,3.9,1
2779,381,5.0,1
2779,161,2.6,0
2779,45,2.5,0
2780,265,5.0,1
2780,271,1.8,0
2780,295,5.0,1
2780,320,5.0,1
2780,146,1.8,0
2780,138,4.9,1
2780,494,4.3,1
2780,224,3.8,1
2780,209,3.4,0
2780,496,2.3,0
2780,296,1.1,0
2780,292,3.5,1
2780,273,4.1,1
2780,2,5.0,1
2780,27,5.0,1
2780,113,1.4,0
2780,310,5.0,1
2780,260,3.2,0
2781,54,2.2,0
2781,382,2.3,0
2781,475,2.1,0
2781,420,3.0,0
2781,24,5.0,1
2781,482,4.4,1
2781,411,1.8,0
2781,273,5.0,1
2781,17,3.9,1
2781,344,1.4,0
2781,37,5.0,1
2781,90,2.3,0
2781,83,4.8,1
2781,362,2.9,0
2781,419,5.0,1
2782,22,2.4,0
2782,34,2.9,0
2782,497,4.7,1
2782,383,3.5,1
2782,132,4.4,1
2782,199,2.2,0
2782,447,5.0,1
2782,413,3.4,0
2782,97,3.6,1
2782,442,5.0,1
2782,188,1.2,0
2782,190,2.6,0
2782,20,3.0,0
2782,167,3.8,1
2783,328,1.2,0
2783,265,1.1,0
2783,492,2.8,0
2783,423,4.9,1
2783,441,5.0,1
2783,127,1.0,0
2783,38,1.4,0
2783,335,4.0,1
2783,415,3.5,1
2783,35,2.7,0
2783,235,2.7,0
2783,338,1.6,0
2783,414,2.5,0
2784,188,5.0,1
2784,56,4.6,1
2784,96,4.6,1
2784,144,3.8,1
2784,205,1.2,0
2784,375,2.7,0
2784,61,3.2,0
2784,153,3.8,1
2784,20,3.0,0
2784,71,5.0,1
2784,308,4.1,1
2784,473,1.9,0
2784,270,5.0,1
2784,384,3.9,1
2784,372,1.7,0
2784,27,3.5,1
2785,207,5.0,1
2785,33,1.1,0
2785,177,1.0,0
2785,138,3.0,0
2785,283,3.7,1
2785,378,3.2,0
2785,481,4.0,1
2785,129,4.1,1
2785,135,4.9,1
2785,198,4.9,1
2785,38,4.5,1
2785,282,4.5,1
2785,484,4.8,1
2785,210,4.7,1
2785,262,2.8,0
2786,230,5.0,1
2786,355,3.9,1
2786,421,3.8,1
2786,301,3.2,0
2786,130,2.8,0
2786,297,1.5,0
2786,66,3.7,1
2786,77,3.1,0
2786,2,1.7,0
2786,291,2.0,0
2786,24,3.7,1
2786,387,2.5,0
2786,159,3.8,1
2786,110,3.3,0
2786,211,3.5,1
2786,486,2.8,0
2786,157,3.7,1
2786,160,4.9,1
2787,462,2.4,0
2787,383,1.9,0
2787,371,1.5,0
2787,119,1.3,0
2787,423,4.2,1
2787,205,2.2,0
2787,485,2.5,0
2787,137,3.4,0
2788,454,2.3,0
2788,140,3.1,0
2788,66,4.3,1
2788,198,1.6,0
2788,18,4.5,1
2788,293,4.8,1
2788,298,2.8,0
2788,231,3.4,0
2788,124,1.4,0
2788,482,3.2,0
2788,98,3.2,0
2789,107,4.4,1
2789,394,1.3,0
2789,378,1.8,0
2789,63,4.4,1
2789,141,1.7,0
2789,156,3.1,0
2789,288,5.0,1
2789,477,2.8,0
2789,128,4.6,1
2789,160,4.6,1
2789,54,5.0,1
2789,242,2.5,0
2789,464,1.5,0
2789,72,2.2,0
2789,41,3.1,0
2789,257,2.5,0
2789,414,3.0,0
2789,332,5.0,1
2789,191,4.2,1
2789,80,2.7,0
2789,28,2.0,0
2790,14,4.4,1
2790,479,1.5,0
2790,452,3.1,0
2790,196,4.9,1
2790,7,2.5,0
2790,189,3.9,1
2790,323,5.0,1
2790,461,4.7,1
2790,240,1.9,0
2790,347,4.2,1
2790,264,5.0,1
2790,309,3.7,1
2790,287,1.4,0
2791,299,3.7,1
2791,180,3.6,1
2791,79,4.8,1
2791,199,2.4,0
2791,401,4.1,1
2791,101,3.1,0
2791,133,2.6,0
2791,453,4.1,1
2791,198,4.5,1
2791,226,1.5,0
2791,221,3.5,1
2791,234,2.0,0
2791,114,5.0,1
2791,92,5.0,1
2791,443,3.1,0
2791,296,5.0,1
2791,379,2.2,0
2791,246,2.6,0
2791,356,3.8,1
2792,123,2.7,0
2792,114,3.2,0
2792,62,2.4,0
2792,218,4.8,1
2792,223,2.5,0
2792,322,1.8,0
2792,349,4.2,1
2792,450,3.9,1
2792,498,4.7,1
2792,124,1.4,0
2792,382,3.3,0
2792,279,3.4,0
2792,390,5.0,1
2792,348,2.3,0
2792,422,1.1,0
2792,210,1.8,0
2793,307,3.2,0
2793,275,2.9,0
2793,225,2.3,0
2793,24,4.1,1
2793,165,1.4,0
2793,92,3.4,0
2793,4,1.5,0
2793,162,3.3,0
2793,280,4.6,1
2793,327,2.4,0
2793,97,5.0,1
2793,441,4.3,1
2793,431,3.8,1
2793,57,3.3,0
2794,115,3.1,0
2794,199,2.8,0
2794,136,5.0,1
2794,496,2.9,0
2794,258,1.0,0
2794,441,2.3,0
2794,493,5.0,1
2794,482,1.1,0
2794,248,1.1,0
2794,112,4.0,1
2794,2,2.5,0
2794,468,4.0,1
2794,114,3.3,0
2794,232,2.7,0
2795,191,1.9,0
2795,67,1.6,0
2795,164,3.1,0
2795,485,5.0,1
2795,346,3.4,0
2795,33,5.0,1
2795,16,1.2,0
2795,308,2.5,0
2795,261,3.4,0
2795,419,3.4,0
2795,335,5.0,1
2795,332,4.3,1
2795,373,4.6,1
2796,179,3.0,0
2796,229,5.0,1
2796,377,3.5,1
2796,366,4.8,1
2796,462,4.5,1
2796,99,1.9,0
2796,193,4.6,1
2796,355,1.8,0
2796,296,5.0,1
2796,129,4.1,1
2796,365,1.8,0
2796,323,3.2,0
2796,450,5.0,1
2796,234,5.0,1
2796,325,3.1,0
2796,29,1.8,0
2796,147,2.9,0
2796,354,1.3,0
2797,28,5.0,1
2797,483,4.2,1
2797,471,3.7,1
2797,254,2.5,0
2797,355,3.4,0
2797,84,3.7,1
2797,299,3.7,1
2797,219,2.8,0
2797,57,1.7,0
2797,95,3.9,1
2797,237,1.5,0
2797,424,4.4,1
2797,190,1.9,0
2797,163,1.5,0
2797,404,3.4,0
2798,209,2.8,0
2798,189,3.1,0
2798,65,4.5,1
2798,243,2.2,0
2798,389,5.0,1
2798,46,3.2,0
2798,82,5.0,1
2798,215,3.7,1
2798,100,3.9,1
2798,313,3.9,1
2798,332,1.5,0
2798,125,4.0,1
2798,194,3.5,1
2798,483,3.8,1
2798,177,1.9,0
2799,63,2.8,0
2799,408,5.0,1
2799,491,2.6,0
2799,19,4.2,1
2799,496,3.8,1
2799,22,1.2,0
2799,244,5.0,1
2799,89,4.2,1
2799,245,4.4,1
2799,367,2.4,0
2799,382,4.3,1
2799,72,1.8,0
2799,39,4.2,1
2800,16,3.5,1
2800,114,4.1,1
2800,383,3.8,1
2800,429,2.9,0
2800,330,1.6,0
2800,180,4.6,1
2800,409,4.7,1
2800,246,1.8,0
2800,386,3.1,0
2800,455,2.6,0
2800,179,3.1,0
2800,370,4.2,1
2800,480,1.7,0
2800,318,2.2,0
2800,243,3.3,0
2800,411,1.7,0
2800,296,2.6,0
2800,326,2.7,0
2801,307,4.3,1
2801,286,1.1,0
2801,10,4.0,1
2801,461,4.1,1
2801,176,5.0,1
2801,450,1.7,0
2801,247,3.3,0
2801,330,4.8,1
2801,28,5.0,1
2801,211,4.6,1
2801,148,4.3,1
2801,97,1.3,0
2801,340,3.4,0
2801,489,4.1,1
2801,203,4.5,1
2801,196,1.4,0
2802,392,2.9,0
2802,493,4.0,1
2802,464,5.0,1
2802,131,3.3,0
2802,348,2.3,0
2802,85,5.0,1
2802,488,5.0,1
2802,73,3.4,0
2803,114,3.7,1
2803,345,4.4,1
2803,145,4.3,1
2803,112,5.0,1
2803,309,5.0,1
2803,432,1.0,0
2803,330,3.3,0
2803,484,4.6,1
2803,441,3.8,1
2803,15,3.9,1
2803,317,4.6,1
2803,36,1.8,0
2803,321,3.0,0
2803,236,2.8,0
2803,170,3.6,1
2803,209,2.7,0
2803,415,4.3,1
2803,331,2.5,0
2804,238,4.5,1
2804,112,4.5,1
2804,251,4.8,1
2804,388,4.6,1
2804,203,5.0,1
2804,305,4.2,1
2804,187,1.8,0
2804,163,5.0,1
2804,117,2.3,0
2804,29,4.0,1
2804,138,3.9,1
2804,375,4.8,1
2804,193,2.6,0
2804,73,1.7,0
2805,175,2.4,0
2805,343,3.1,0
2805,395,4.8,1
2805,251,3.1,0
2805,107,4.2,1
2805,28,1.3,0
2805,270,1.4,0
2805,99,2.8,0
2805,105,5.0,1
2805,169,2.1,0
2805,205,5.0,1
2805,435,5.0,1
2805,253,1.9,0
2805,80,3.8,1
2805,166,3.3,0
2805,227,2.9,0
2805,211,4.8,1
2806,379,4.5,1
2806,278,3.6,1
2806,469,2.9,0
2806,218,4.7,1
2806,373,2.4,0
2806,374,2.0,0
2806,19,3.0,0
2806,245,1.5,0
2806,126,3.7,1
2806,369,4.9,1
2806,43,2.4,0
2806,167,2.3,0
2806,496,2.5,0
2807,172,3.3,0
2807,164,4.0,1
2807,26,1.6,0
2807,195,3.2,0
2807,398,3.2,0
2807,200,1.8,0
2807,298,1.2,0
2807,136,5.0,1
2807,389,5.0,1
2807,241,4.3,1
2807,232,2.1,0
2807,3,4.6,1
2807,219,2.4,0
2807,296,4.1,1
2807,133,4.3,1
2808,450,5.0,1
2808,356,1.5,0
2808,240,4.5,1
2808,46,5.0,1
2808,167,3.5,1
2808,332,4.6,1
2808,166,2.6,0
2808,285,4.5,1
2808,225,3.6,1
2808,421,3.1,0
2808,10,3.8,1
2808,266,3.5,1
2809,246,1.8,0
2809,336,3.8,1
2809,115,3.6,1
2809,74,2.0,0
2809,121,3.7,1
2809,219,2.3,0
2809,131,4.5,1
2809,449,2.4,0
2809,177,3.0,0
2809,68,4.4,1
2809,464,3.4,0
2810,317,4.4,1
2810,11,1.5,0
2810,15,4.7,1
2810,309,2.8,0
2810,158,4.1,1
2810,192,1.2,0
2810,104,1.4,0
2810,106,4.0,1
2810,190,5.0,1
2810,384,2.2,0
2810,275,2.8,0
2810,287,1.5,0
2810,22,2.6,0
2810,264,5.0,1
2810,86,1.0,0
2810,9,1.6,0
2810,282,2.4,0
2810,7,2.7,0
2810,150,3.4,0
2810,88,2.1,0
2810,415,2.4,0
2810,155,4.0,1
2810,246,2.7,0
2811,456,4.4,1
2811,228,2.0,0
2811,153,4.3,1
2811,394,3.0,0
2811,425,4.0,1
2811,437,3.0,0
2811,37,2.4,0
2811,260,4.0,1
2811,177,4.4,1
2811,302,2.1,0
2811,448,4.9,1
2811,128,3.6,1
2812,8,4.1,1
2812,321,5.0,1
2812,256,3.2,0
2812,88,1.1,0
2812,474,3.3,0
2812,41,4.2,1
2812,386,3.0,0
2812,143,3.1,0
2812,245,4.5,1
2812,493,3.3,0
2812,388,4.8,1
2813,73,4.2,1
2813,441,3.4,0
2813,420,2.8,0
2813,256,2.5,0
2813,224,2.4,0
2813,57,1.5,0
2813,72,1.6,0
2813,47,3.2,0
2813,208,5.0,1
2813,234,2.6,0
2813,491,5.0,1
2813,299,4.2,1
2813,35,4.1,1
2813,231,2.7,0
2813,337,4.8,1
2813,169,3.0,0
2813,257,3.7,1
2813,338,4.5,1
2813,433,1.5,0
2813,42,5.0,1
2814,436,4.5,1
2814,476,5.0,1
2814,230,4.5,1
2814,84,1.8,0
2814,247,5.0,1
2814,443,4.6,1
2814,325,1.6,0
2814,267,5.0,1
2814,490,1.8,0
2814,282,2.8,0
2814,12,3.0,0
2814,252,4.5,1
2814,104,2.5,0
2814,231,4.6,1
2815,96,3.3,0
2815,309,2.7,0
2815,334,3.7,1
2815,222,3.2,0
2815,466,2.3,0
2815,288,2.0,0
2815,17,5.0,1
2815,10,1.7,0
2815,122,2.5,0
2815,56,5.0,1
2815,169,2.7,0
2815,176,2.1,0
2815,99,3.1,0
2815,406,2.0,0
2815,239,2.1,0
2816,63,4.1,1
2816,115,3.0,0
2816,109,1.8,0
2816,377,4.7,1
2816,369,4.3,1
2816,335,4.5,1
2816,166,4.8,1
2816,419,5.0,1
2816,244,5.0,1
2816,135,3.7,1
2816,159,2.0,0
2816,301,3.0,0
2816,392,5.0,1
2816,36,4.5,1
2816,167,5.0,1
2816,276,4.2,1
2816,75,1.7,0
2816,238,1.4,0
2817,236,1.9,0
2817,135,2.7,0
2817,304,4.4,1
2817,143,3.8,1
2817,463,2.5,0
2817,97,2.0,0
2817,477,5.0,1
2817,117,2.2,0
2817,421,1.3,0
2817,295,1.2,0
2817,461,1.9,0
2817,462,1.6,0
2817,183,1.3,0
2817,442,3.0,0
2817,4,4.4,1
2817,342,4.9,1
2817,285,3.6,1
2817,158,3.1,0
2817,426,4.8,1
2817,165,1.6,0
2818,359,3.9,1
2818,240,5.0,1
2818,215,5.0,1
2818,167,3.1,0
2818,111,4.2,1
2818,363,1.0,0
2818,189,2.8,0
2818,81,2.6,0
2818,448,1.1,0
2818,203,5.0,1
2818,84,3.0,0
2818,171,2.7,0
2818,103,2.4,0
2819,209,2.9,0
2819,172,1.0,0
2819,84,2.7,0
2819,73,4.7,1
2819,299,4.3,1
2819,109,3.4,0
2819,16,2.2,0
2819,176,3.9,1
2819,407,5.0,1
2819,322,2.8,0
2820,185,3.9,1
2820,182,3.1,0
2820,67,4.9,1
2820,174,1.1,0
2820,478,4.0,1
2820,304,4.7,1
2820,72,3.3,0
2820,259,3.7,1
2820,400,5.0,1
2820,472,3.1,0
2820,135,3.1,0
2820,441,2.9,0
2820,437,2.8,0
2820,217,3.8,1
2820,190,1.2,0
2820,51,3.9,1
2821,255,4.5,1
2821,417,4.2,1
2821,147,3.8,1
2821,349,5.0,1
2821,371,1.2,0
2821,305,1.5,0
2821,75,5.0,1
2821,490,3.0,0
2821,329,1.5,0
2821,268,2.1,0
2821,214,5.0,1
2821,339,2.8,0
2821,165,5.0,1
2822,453,4.3,1
2822,286,3.5,1
2822,40,2.4,0
2822,133,3.8,1
2822,373,5.0,1
2822,497,1.9,0
2822,426,5.0,1
2822,460,1.0,0
2822,457,1.9,0
2822,385,1.0,0
2822,329,3.5,1
2822,97,3.4,0
2822,288,1.2,0
2822,476,2.3,0
2822,199,3.7,1
2822,98,3.1,0
2822,423,2.1,0
2822,428,2.9,0
2822,401,2.0,0
2822,222,2.2,0
2822,148,2.2,0
2823,297,2.4,0
2823,319,4.0,1
2823,231,2.0,0
2823,197,3.2,0
2823,294,4.9,1
2823,491,5.0,1
2823,484,2.0,0
2823,499,3.6,1
2823,417,3.6,1
2823,180,4.4,1
2823,337,1.1,0
2823,275,3.1,0
2823,392,5.0,1
2823,372,3.3,0
2823,34,4.4,1
2823,147,2.0,0
2823,385,5.0,1
2823,223,4.0,1
2823,451,2.7,0
2823,119,4.0,1
2824,272,2.9,0
2824,286,4.7,1
2824,198,2.8,0
2824,241,1.2,0
2824,488,2.7,0
2824,493,4.6,1
2824,41,5.0,1
2824,431,3.5,1
2824,159,1.3,0
2824,27,1.9,0
2824,324,2.1,0
2824,477,2.6,0
2824,342,2.3,0
2824,407,3.5,1
2824,119,2.3,0
2824,440,1.7,0
2824,463,1.9,0
2824,190,3.9,1
2824,118,2.8,0
2825,363,4.5,1
2825,35,4.9,1
2825,123,2.7,0
2825,39,3.0,0
2825,73,3.1,0
2825,381,3.2,0
2825,179,2.5,0
2825,266,2.2,0
2825,415,2.6,0
2825,453,2.2,0
2825,314,4.6,1
2825,61,2.5,0
2825,277,4.2,1
2825,289,1.3,0
2825,108,2.0,0
2825,136,1.8,0
2825,115,4.8,1
2826,378,3.4,0
2826,496,2.2,0
2826,113,2.4,0
2826,102,4.8,1
2826,121,3.2,0
2826,212,3.7,1
2826,498,5.0,1
2826,57,3.5,1
2826,217,4.9,1
2826,10,2.7,0
2826,243,2.8,0
2826,219,3.7,1
2826,436,4.8,1
2826,499,1.7,0
2827,113,5.0,1
2827,353,2.1,0
2827,135,4.7,1
2827,172,3.0,0
2827,24,3.8,1
2827,193,4.2,1
2827,29,1.2,0
2827,359,3.3,0
2827,333,2.8,0
2827,179,4.3,1
2827,59,5.0,1
2827,233,4.4,1
2827,132,4.8,1
2827,486,1.1,0
2828,26,5.0,1
2828,351,2.1,0
2828,58,3.0,0
2828,9,3.9,1
2828,269,2.6,0
2828,103,5.0,1
2828,147,2.0,0
2828,471,4.4,1
2828,227,5.0,1
2828,251,4.4,1
2829,7,5.0,1
2829,416,3.5,1
2829,278,1.6,0
2829,239,3.4,0
2829,450,4.0,1
2829,5,3.9,1
2829,390,3.4,0
2829,81,1.9,0
2829,71,3.6,1
2829,496,3.6,1
2829,100,2.0,0
2829,102,3.5,1
2829,276,3.7,1
2830,2,4.1,1
2830,255,2.6,0
2830,164,3.2,0
2830,245,1.9,0
2830,230,4.8,1
2830,106,2.1,0
2830,160,3.1,0
2830,132,3.7,1
2830,59,4.3,1
2830,224,4.4,1
2830,247,2.6,0
2830,54,4.7,1
2830,94,2.0,0
2830,240,5.0,1
2830,31,2.8,0
2830,138,2.0,0
2830,180,1.0,0
2830,108,1.8,0
2830,162,4.0,1
2830,267,3.8,1
2830,270,3.7,1
2830,323,3.8,1
2831,35,2.2,0
2831,180,4.4,1
2831,310,1.4,0
2831,102,5.0,1
2831,312,2.2,0
2831,231,4.8,1
2831,384,4.4,1
2831,182,2.4,0
2831,75,2.2,0
2831,110,4.8,1
2831,492,2.2,0
2831,458,1.3,0
2831,174,3.0,0
2831,474,1.7,0
2831,329,5.0,1
2831,123,5.0,1
2831,140,3.4,0
2832,381,3.1,0
2832,440,5.0,1
2832,411,4.7,1
2832,109,5.0,1
2832,432,5.0,1
2832,378,2.4,0
2832,275,1.7,0
2832,288,3.9,1
2832,6,1.5,0
2832,398,5.0,1
2832,298,1.2,0
2832,434,3.0,0
2832,194,1.0,0
2832,203,3.7,1
2832,107,5.0,1
2832,236,4.8,1
2832,374,2.5,0
2832,482,4.5,1
2833,64,5.0,1
2833,396,4.9,1
2833,145,1.3,0
2833,491,1.4,0
2833,489,4.5,1
2833,111,3.5,1
2833,368,3.9,1
2833,411,2.6,0
2833,345,2.6,0
2833,474,3.1,0
2834,229,2.6,0
2834,456,2.0,0
2834,333,4.2,1
2834,188,3.5,1
2834,112,1.2,0
2834,84,3.2,0
2834,379,4.8,1
2834,195,2.2,0
2834,280,3.4,0
2834,158,2.7,0
2834,462,5.0,1
2834,479,2.4,0
2834,180,3.9,1
2835,440,5.0,1
2835,280,5.0,1
2835,476,3.7,1
2835,107,2.6,0
2835,137,2.3,0
2835,162,3.6,1
2835,356,3.0,0
2835,489,2.2,0
2835,78,1.9,0
2835,176,3.7,1
2835,160,2.4,0
2835,293,2.5,0
2835,312,3.8,1
2835,9,3.5,1
2836,169,2.4,0
2836,30,1.9,0
2836,303,2.5,0
2836,61,3.5,1
2836,433,3.5,1
2836,82,4.0,1
2836,23,3.6,1
2836,235,4.8,1
2836,408,3.0,0
2836,170,2.2,0
2836,462,5.0,1
2836,190,4.8,1
2836,202,3.4,0
2836,262,2.6,0
2836,131,3.4,0
